BAD_LOAN,AMOUNT_REQUESTED,EXIST_MORTG_DEBT,EXIST_PROPERTY_VALUE,EMPLOYED_YEARS,DEROG_REPORTS,DELINQ_CR_LINES,CR_LINES_AGE(MTS),NO_OF_RECENT_CR_LINES,NO_OF_CR_LINES,DEBT_TO_INCOME,LOAN_REASON_HomeImp,LOAN_REASON_Other,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
1.0,11000.0,77517.0,86214.0,2.0,2.0,0.0,352.3791379,0.0,28.0,28.03021421,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,11000.0,45000.0,63775.0,14.0,0.0,0.0,173.16666669999995,0.0,18.0,33.495021164444445,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11000.0,49000.0,66922.0,11.0,0.0,2.0,91.0,3.0,32.0,34.145803632222226,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11000.0,108095.0,137000.0,3.0,0.0,0.0,277.0,1.0,46.0,35.499587614444444,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11000.0,15129.0,29375.0,6.0,0.0,1.0,102.4333333,0.0,17.0,25.050176967777777,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11000.0,85149.0,106820.0,10.0,0.0,0.0,240.43333330000002,0.0,25.0,32.23907891,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11000.0,102000.0,120000.0,3.0,0.0,0.0,125.8,1.0,26.0,35.92649851888889,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11000.0,54100.0,70438.0,2.0,3.0,1.0,115.6,1.0,25.0,35.07089904111111,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,11000.0,66400.0,81500.0,9.5,0.0,0.0,215.06666669999998,0.0,65.0,35.84541927222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11000.0,63975.0,235000.0,4.0,5.0,0.0,123.76666670000002,1.0,17.0,19.860405615555557,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,11000.0,53700.0,68000.0,6.0,0.0,0.0,101.5,0.0,13.0,33.23339382666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,11000.0,62227.0,81250.0,9.0,0.0,5.0,123.76666670000002,3.0,34.0,33.298534758888884,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,11000.0,122751.0,140000.0,5.0,0.0,0.0,116.7,2.0,30.0,34.53741215777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11000.0,131949.0,165096.0,5.0,0.0,0.0,440.42125369999997,0.0,42.0,26.90476645,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11000.0,116361.0,143318.0,15.0,0.2,1.0,181.07079330000002,1.0,32.0,30.03284549,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11000.0,54641.0,65705.0,5.0,0.0,0.0,323.1929276,0.0,10.0,33.29962839,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11000.0,60123.0,74887.0,3.0,0.0,1.0,242.24976119999997,2.0,16.0,37.68016976,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11000.0,43614.0,60831.0,3.0,0.0,2.0,84.44474615,0.0,20.0,36.67364815,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11000.0,83639.0,98081.0,10.0,0.0,0.0,155.37122030000003,4.0,22.0,42.53968571,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11000.0,77723.0,107245.0,5.0,0.0,0.0,115.55852959999999,0.0,26.0,26.91192966,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11000.0,46093.0,60563.0,4.0,0.0,0.0,190.48216430000002,1.0,21.0,29.57814813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,11000.0,85008.0,73223.0,7.0,0.0,2.0,197.1200454,0.0,23.0,41.44105202,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11000.0,106762.0,123138.0,2.0,0.0,0.0,131.0119157,0.0,25.0,32.80374334,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11000.0,92521.0,110704.0,13.0,0.0,0.0,208.8984853,2.0,16.0,39.25043329,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11000.0,74014.8,56851.0,10.0,0.0,0.0,308.4356492,2.0,13.0,31.07561658,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11000.0,48893.0,113223.0,7.0,0.0,1.0,237.09808130000002,0.0,9.0,22.00337641,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11100.0,47689.0,52910.0,21.0,1.0,1.0,224.48075010000002,1.0,18.0,34.94707658,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11100.0,59232.0,71157.0,5.0,0.2,0.4,108.21716049999999,1.2,24.0,40.09183182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11100.0,74014.8,50262.0,5.0,0.2,0.4,175.7568875,1.2,8.0,22.95686376,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11100.0,79226.0,88112.0,10.0,0.0,1.0,179.6482736,1.0,12.0,40.67090473,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11100.0,72402.0,86584.0,8.0,0.0,0.0,102.9720787,0.0,22.0,29.655713199999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,11100.0,74014.8,26400.0,8.0,0.0,0.0,179.2,2.0,0.0,29.483964693333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11100.0,82849.0,113913.0,10.0,0.0,1.0,167.3610299,0.0,27.0,35.76333348,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11100.0,27861.0,47737.0,8.0,0.0,0.0,89.49211666,0.0,4.0,34.05094936,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11100.0,82329.0,100139.0,5.0,0.0,0.0,108.53256359999999,0.0,26.0,26.0992587,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11100.0,80922.0,95105.0,3.0,0.0,0.0,90.88129226,2.0,31.0,38.12081058,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11100.0,68784.0,85464.0,2.0,0.0,0.0,117.9983043,0.0,14.0,36.04425176,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,11100.0,61856.0,77275.0,4.0,0.0,1.0,243.7137741,1.0,16.0,36.56411956,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11100.0,105226.0,122901.0,3.0,0.0,0.0,113.6887804,1.0,26.0,33.89664298,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11100.0,53232.0,86703.0,16.0,0.0,0.0,183.2062075,0.0,29.0,26.87488997,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11100.0,52900.0,91741.0,11.2,1.0,1.0,93.1103527,1.2,8.0,40.76145307,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11100.0,75392.0,89976.0,9.0,0.0,0.0,163.7035554,1.0,12.0,39.27188478,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11100.0,31999.0,61406.0,31.0,0.0,0.0,239.05055660000002,0.0,19.0,20.96127294,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,11100.0,54496.0,71895.0,6.0,0.0,0.0,125.76577490000001,0.0,16.0,35.50677407,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11100.0,56999.0,67427.0,8.0,0.0,0.0,139.513915,0.0,16.0,35.89243610000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11100.0,67366.0,102936.0,9.0,0.0,0.0,213.2814957,0.0,20.0,19.07865117,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11100.0,148235.0,182053.0,4.0,0.0,0.0,198.80971709999997,0.0,55.0,33.53872615,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11100.0,48031.0,107561.0,5.0,0.0,1.0,226.7811051,0.0,9.0,24.19032663,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11100.0,43167.0,60209.0,3.0,0.0,1.0,80.36819698,0.0,20.0,37.49079883,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11100.0,50350.0,58837.0,6.0,0.0,0.0,80.84321682,0.0,10.0,28.79316627,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11200.0,66868.0,107794.0,10.0,0.0,0.0,152.92982849999999,1.0,12.0,39.64082898,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11200.0,93649.0,113833.0,13.0,0.0,0.0,205.11724569999998,3.0,16.0,39.12613026,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11200.0,23181.0,80140.0,21.0,0.0,0.0,221.41809339999998,0.0,10.0,25.46264153,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11200.0,68890.0,84059.0,12.0,0.0,0.0,254.01968939999998,3.0,36.0,41.433943799999994,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11200.0,17411.0,86102.0,10.0,0.0,0.0,267.97010950000004,0.0,13.0,22.08919992,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11200.0,114000.0,139200.0,5.0,0.0,0.0,213.56666669999998,1.0,36.0,30.69117702666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11200.0,56842.0,66710.0,6.0,0.0,0.0,144.7952204,0.0,17.0,33.8858765,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11200.0,56877.0,65125.0,6.0,2.0,0.0,12.17692857,0.0,1.0,33.24121888,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11200.0,62752.0,73003.0,13.0,0.0,0.0,226.56590490000002,3.0,31.0,38.33979805,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11200.0,65508.0,103523.0,12.0,0.0,0.0,154.4273677,0.0,12.0,37.57543610000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11200.0,153103.0,181849.0,6.0,0.0,0.0,186.249507,0.0,55.0,33.99556536,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11200.0,74014.8,48150.0,3.0,0.2,0.4,165.76801719999997,1.2,9.0,22.30223437,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11200.0,19496.0,73140.0,20.0,0.0,1.0,399.24269189999995,1.0,12.0,23.37450457,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11300.0,124205.0,196124.0,0.0,0.0,1.0,332.7233895,0.0,15.0,40.12016832,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11300.0,64437.0,79857.0,5.0,0.0,0.0,88.78915597,2.0,14.0,27.89926789,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11300.0,61810.0,79817.0,6.0,0.0,0.0,98.2241442,1.0,14.0,25.52507894,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11300.0,74014.8,66345.0,11.2,0.0,0.0,357.1438193,0.0,6.0,34.60197381,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11300.0,62168.0,80681.0,6.0,0.0,0.0,117.37622920000001,0.0,34.0,27.69452127,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,11300.0,56651.0,71353.0,29.0,1.0,2.0,176.9129878,1.0,24.0,38.54444186,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11300.0,46120.0,52911.0,19.0,0.0,0.0,229.4415778,1.0,17.0,36.33481436,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11300.0,77926.0,89216.0,6.0,0.0,0.0,146.8101541,2.0,26.0,39.46696422,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11300.0,129489.0,195105.0,0.0,0.0,1.0,356.3134858,0.0,16.0,41.63401796,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11300.0,54984.0,63958.0,4.0,0.0,0.0,190.92093,1.0,16.0,28.08685484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11300.0,40752.0,53683.0,22.0,0.0,1.0,129.75806210000002,0.0,23.0,38.42588111,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11300.0,74014.8,28600.0,20.0,0.0,0.0,190.0312176,0.0,15.0,39.00867302,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,11300.0,56602.0,71500.0,11.0,2.0,1.0,52.8,12.0,20.0,34.97260005444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11300.0,16115.0,69113.0,22.0,0.0,2.0,403.5149997,0.0,12.0,22.16824452,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11300.0,77846.0,101984.0,5.0,0.0,0.0,112.38484550000001,1.0,27.0,28.29873364,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11300.0,114392.0,214523.0,2.0,0.0,0.0,132.09765990000002,1.0,15.0,26.25183034,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,11300.0,62568.0,79009.0,4.0,0.0,3.0,295.33466969999995,0.0,19.0,28.60025223,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11300.0,78902.0,100332.0,4.0,0.0,0.0,116.99879950000002,0.0,26.0,34.68307147,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11300.0,74014.8,73121.0,11.2,0.2,0.4,179.2,1.2,21.2,22.57724619,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,11300.0,74783.0,100909.0,5.0,0.0,0.0,85.66483372,0.0,34.0,35.94785471,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11400.0,74014.8,38246.0,11.2,0.2,0.0,88.88697534,0.0,10.0,37.65838877,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11400.0,75705.0,90727.0,5.0,0.0,0.0,143.1010326,2.0,27.0,42.16992673,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11400.0,55965.0,78051.0,6.0,0.0,0.0,96.29202022,2.0,14.0,27.17323223,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11400.0,59813.0,72873.0,13.0,0.0,0.0,234.33024049999997,4.0,31.0,39.35147085,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11400.0,125486.0,195284.0,0.0,0.0,0.0,354.2902872,0.0,15.0,38.14306879,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11400.0,56789.0,74016.0,7.0,0.0,0.0,127.6254746,0.0,16.0,33.02714356,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11400.0,51203.0,60716.0,2.0,0.0,0.0,99.10408262,0.0,20.0,38.23531293,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11400.0,74014.8,27439.0,27.0,0.0,0.0,208.1771125,0.0,5.0,23.83011058,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11400.0,28043.0,87684.0,20.0,1.0,1.0,229.17795919999998,0.0,10.0,25.48999451,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11400.0,84380.0,202186.0,13.0,0.0,0.0,34.91437168,1.2,7.0,18.84034872,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,11400.0,112930.0,144830.0,2.0,0.0,0.0,271.23803730000003,1.0,46.0,33.25107931,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11400.0,64934.0,74875.0,3.0,0.0,0.0,192.31448269999999,2.0,16.0,34.34375572,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11400.0,50166.0,61395.0,1.0,0.0,0.0,188.8866824,1.0,12.0,26.95045128,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11500.0,104790.0,122169.0,16.0,1.0,0.0,266.12105660000003,0.0,16.0,34.08217846,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,11500.0,53651.0,87547.0,18.0,0.0,0.0,191.3968875,0.0,16.0,34.36865089,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11500.0,116430.0,215014.0,3.0,0.0,0.0,132.0936343,0.0,14.0,26.86456847,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11500.0,43945.0,63337.0,2.0,0.0,1.0,193.7424854,0.0,21.0,27.62349396,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11500.0,53151.0,71645.0,7.0,0.0,0.0,135.800476,0.0,16.0,35.85161441,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11500.0,70409.0,89099.0,9.0,0.0,0.0,169.401652,0.0,11.0,40.17443006,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11500.0,61264.0,75647.0,11.0,0.0,0.0,262.8901879,3.0,36.0,39.5478827,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11500.0,77143.0,86862.0,8.0,0.0,1.0,164.59640290000004,1.0,12.0,39.44969272,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,11500.0,21096.0,38952.0,13.0,0.0,0.0,129.7,0.0,5.0,28.699841841111112,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,11500.0,47597.57,75937.5,13.5,0.0,0.0,89.4,0.0,7.0,31.180231648888892,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11500.0,62000.0,83000.0,0.0,5.0,1.0,177.56666669999996,2.0,34.0,34.63910003666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11500.0,64371.0,73636.0,2.0,0.0,0.0,162.1162539,1.0,35.0,39.79119896,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11500.0,29281.0,37717.0,15.0,0.0,0.0,61.91544466,0.0,9.0,30.70242855,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11500.0,59781.0,69864.0,4.0,0.0,1.0,312.547396,0.0,9.0,31.18180135,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11600.0,82326.0,94599.0,0.0,4.0,0.0,179.2,0.0,3.0,29.89362148,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11600.0,64143.0,78851.0,6.0,0.0,3.0,201.369922,3.0,29.0,35.79580494,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11600.0,92613.0,108515.0,11.0,0.0,0.0,206.82258810000002,3.0,16.0,39.11103947,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11600.0,44623.0,102259.1,13.0,6.0,2.0,178.0932217,0.0,29.0,21.33465191,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,11600.0,57939.0,69774.0,5.0,0.0,0.0,91.99164592,0.0,12.0,72.26409333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11600.0,50433.0,107092.0,5.0,0.0,1.0,225.1816913,0.0,9.0,24.95259473,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11600.0,89205.0,128462.0,10.0,0.0,0.0,128.12359750000002,0.0,21.0,37.52332471,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11600.0,22635.0,33353.0,6.0,0.0,0.0,85.57207035,0.0,16.0,19.22387267,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,11600.0,57200.0,72500.0,5.0,0.0,0.0,34.46666667,4.0,15.0,34.47101814222222,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11600.0,45917.0,60000.0,10.0,0.0,1.0,304.3666667,3.0,27.0,35.74163419,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11600.0,28654.0,47042.0,10.0,0.2,0.0,158.0847883,7.0,29.0,38.47750484,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11600.0,36357.0,56514.0,31.0,0.0,0.0,237.8189664,0.0,19.0,20.1815824,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,11600.0,57436.0,72460.0,11.0,0.0,0.0,255.12603019999997,0.0,27.0,28.94553179,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,11600.0,129432.0,198705.0,0.0,0.0,0.0,341.0473292,0.0,16.0,39.96325851,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11600.0,74014.8,36474.0,11.2,0.2,1.0,93.72713803,0.0,10.0,37.20295356,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11700.0,74014.8,67940.0,3.0,3.0,4.0,204.02559319999997,1.0,38.0,21.54304820422222,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11700.0,78789.0,91342.0,5.0,0.0,0.0,128.3606743,2.0,27.0,41.95268179999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11700.0,47072.0,85090.0,18.0,0.0,0.0,192.25318230000002,0.0,16.0,35.06486468,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11700.0,95411.0,117927.0,14.0,0.0,0.0,177.9266958,1.0,17.0,34.49056413,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,11700.0,54085.0,68239.0,2.0,1.0,2.0,8.055265077,3.0,15.0,32.01265858,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11700.0,51600.0,72399.0,15.0,0.0,1.0,125.36336999999999,4.0,20.0,35.09942694,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11700.0,52650.0,63646.0,0.0,1.0,0.0,194.7609999,1.0,13.0,27.61084406,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11700.0,59932.0,80313.0,14.0,0.0,0.0,238.48646159999998,0.0,32.0,44.474917700000006,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11700.0,40266.0,59097.0,11.2,0.0,0.0,74.99809859999998,0.0,15.0,39.49702872,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11700.0,74014.8,69125.0,11.2,0.2,0.4,179.2,1.2,21.2,23.76683213,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,11700.0,84863.0,91737.0,0.0,4.0,0.0,179.2,0.0,4.0,30.33081149,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11700.0,59506.0,85000.0,3.0,0.0,0.0,37.56666667,2.0,4.0,36.39640045777778,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11700.0,69100.0,85000.0,3.8,3.0,0.0,80.1,0.0,22.0,37.01953040666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,11700.0,62400.0,78000.0,20.0,0.0,0.0,216.06666669999998,2.0,24.0,32.00834227111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,11700.0,63914.0,93707.0,7.0,3.0,0.0,162.579837,2.0,51.0,69.48065039,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11700.0,37093.0,62116.0,11.2,0.2,0.4,179.2,1.2,21.2,37.01094877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11700.0,64278.0,76055.0,12.0,0.0,0.0,245.2951629,0.0,26.0,28.43996584,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,11700.0,15163.0,74500.0,19.0,0.0,2.0,378.8258185,1.0,11.0,20.09078333,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11700.0,56441.0,86987.0,17.0,0.0,0.0,198.03271759999998,0.0,16.0,33.93116342,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11700.0,55119.0,67931.0,4.0,0.0,0.0,199.41069919999998,2.0,16.0,27.61633851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11700.0,56990.0,83334.0,4.0,0.0,2.0,177.43269890000005,0.0,13.0,30.9986945,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11700.0,101520.0,110617.0,18.0,0.0,2.0,198.5433481,1.0,16.0,38.72125945,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11800.0,118053.0,125325.0,5.0,0.0,0.0,181.1720651,0.0,18.0,33.20039733,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,11800.0,52104.0,61618.0,0.0,0.0,0.0,160.7499314,0.0,21.0,37.12951204,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11800.0,79131.0,102263.0,5.0,0.0,0.0,105.2538926,0.0,34.0,36.07097887,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,11800.0,67678.0,108092.0,13.0,0.0,7.0,126.6582316,0.0,36.0,37.16268969,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11800.0,74014.8,65769.0,11.2,0.0,0.0,357.33268219999997,0.0,7.0,34.32727654,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11800.0,21813.0,30436.0,5.0,0.0,1.0,104.0116359,0.0,16.0,19.40846123,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11800.0,57760.0,65535.0,11.0,0.0,0.0,108.46940049999999,1.0,18.0,32.78348357,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11800.0,67336.0,82218.0,12.0,0.0,0.0,255.3135348,3.0,36.0,40.87842824,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11800.0,86785.0,125552.0,11.0,0.0,0.0,148.1764924,1.0,22.0,37.88444933,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11800.0,116742.0,137385.0,15.0,0.2,1.0,170.5400351,1.0,33.0,30.78500359,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11800.0,32257.0,59515.0,23.0,0.0,0.0,231.5999445,0.0,29.0,25.70127642,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11800.0,74014.8,51246.0,11.0,0.0,0.0,305.5667157,2.0,13.0,32.50005907,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11800.0,65012.0,91614.0,26.0,0.0,0.0,171.8895469,2.0,13.0,42.48851705,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11800.0,53596.0,69786.0,5.0,0.2,0.4,126.7877807,1.2,24.0,41.04775488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11800.0,98877.0,110250.0,18.0,0.0,2.0,195.8629168,1.0,16.0,36.87169942,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11800.0,112146.0,140781.0,14.0,0.2,0.0,170.7005075,0.0,32.0,29.9424924,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11900.0,44600.0,63800.0,9.0,0.0,0.0,243.5,0.0,18.0,32.899868564444446,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,11900.0,54867.0,79000.0,1.0,0.0,0.0,182.6,2.0,23.0,29.821295757777776,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11900.0,44142.0,54299.0,22.0,0.0,0.0,123.4711472,0.0,22.0,37.154902299999996,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11900.0,56443.0,86913.0,12.0,0.0,0.0,119.8594097,0.0,24.0,38.86165697,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,11900.0,108763.0,128780.0,8.0,0.0,0.0,60.37793290000001,3.0,21.0,49.41811438,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,11900.0,56792.0,64130.0,13.0,0.0,0.0,118.6125902,1.0,18.0,32.6657463,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11900.0,74014.8,39433.0,11.2,0.2,1.0,81.39482961,0.0,9.0,35.50366426,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,11900.0,71000.0,87000.0,20.0,0.0,0.0,238.4666667,11.0,24.0,34.15065505555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11900.0,85179.0,122788.0,10.0,0.2,0.4,179.2,1.2,21.2,39.43073063,1.0,0.0,0.0,1.0,0.0,0.0,0.0
