ID,BAD_LOAN,AMOUNT_REQUESTED,EXIST_MORTG_DEBT,EXIST_PROPERTY_VALUE,LOAN_REASON,JOB,EMPLOYED_YEARS,DEROG_REPORTS,DELINQ_CR_LINES,CR_LINES_AGE(MTS),NO_OF_RECENT_CR_LINES,NO_OF_CR_LINES,DEBT_TO_INCOME
1097,0,9800,54861.0,71138.0,HomeImp,Other,4.0,0.0,0.0,258.33461800000003,2.0,16.0,36.03571287
1099,0,9800,79767.0,93525.0,DebtCon,Other,0.0,4.0,0.0,,0.0,4.0,31.29011899
1100,0,9800,63891.0,72980.0,DebtCon,ProfExe,7.0,0.0,0.0,32.41493353,2.0,24.0,39.37186986
1103,1,9900,37609.0,120186.0,DebtCon,Other,,0.0,0.0,176.367839,3.0,30.0,53.17891111
1104,0,9900,60488.0,75507.0,HomeImp,Other,3.0,0.0,0.0,239.43364,1.0,17.0,38.47307527
1105,0,9900,35448.0,58056.0,DebtCon,Other,11.0,0.0,0.0,229.52284440000003,1.0,31.0,37.2974321
1106,0,9900,79379.0,205346.0,HomeImp,Self,14.0,0.0,0.0,20.21419487,,7.0,19.79942792
1107,0,9900,72674.0,89909.0,DebtCon,Office,15.0,0.0,1.0,90.95789952,0.0,8.0,27.35463407
1108,1,9900,88236.0,104953.0,DebtCon,ProfExe,1.0,0.0,0.0,51.64870524,0.0,2.0,28.62263209
1109,0,9900,73804.0,97413.0,DebtCon,ProfExe,5.0,0.0,0.0,107.3330245,0.0,25.0,33.52487960000001
1110,0,9900,28432.0,36605.0,HomeImp,Office,0.0,0.0,0.0,111.5316253,1.0,29.0,37.58819565
1111,0,9900,52800.0,66000.0,HomeImp,Other,29.0,1.0,3.0,188.9333333,1.0,24.0,
1112,0,9900,111000.0,134347.0,DebtCon,ProfExe,16.0,,1.0,180.6333333,1.0,33.0,
1114,0,9900,8673.0,37244.0,DebtCon,Other,4.0,0.0,0.0,256.6805839,0.0,12.0,24.49628632
1115,0,9900,117003.0,219783.0,HomeImp,ProfExe,1.0,0.0,0.0,130.7663862,0.0,14.0,25.6226109
1117,0,9900,55231.0,78708.0,DebtCon,Office,4.0,0.0,0.0,85.80147612,2.0,15.0,24.59499257
1118,0,9900,47367.0,114837.0,DebtCon,ProfExe,4.0,0.0,0.0,210.4355336,0.0,10.0,25.04210854
1119,0,9900,108155.0,219936.0,HomeImp,ProfExe,2.0,0.0,0.0,126.9393774,1.0,15.0,27.99205166
1120,0,9900,74009.0,108371.0,DebtCon,Office,1.0,0.0,0.0,246.09476490000003,0.0,36.0,17.25711715
1121,0,9900,82697.0,100689.0,DebtCon,ProfExe,3.0,0.0,0.0,133.3657906,0.0,26.0,33.59171631
1122,0,9900,47865.0,88105.0,HomeImp,Other,18.0,0.0,0.0,203.0239914,0.0,17.0,34.55330539
1123,0,9900,84920.0,201713.0,HomeImp,Self,13.0,0.0,0.0,3.04438414,,8.0,21.05764132
1124,0,9900,54961.0,70609.0,DebtCon,Mgr,6.0,,4.0,105.9346916,2.0,11.0,40.70254787
1125,0,9900,26427.0,87134.0,HomeImp,ProfExe,20.0,0.0,0.0,244.3652465,0.0,11.0,25.00396549
1126,1,9900,23767.0,39293.0,DebtCon,Other,5.0,1.0,0.0,145.7657738,0.0,9.0,24.60512881
1127,0,9900,31244.0,44138.0,HomeImp,Mgr,14.0,0.0,0.0,60.6344698,1.0,9.0,31.68813428
1128,0,9900,55342.0,72357.0,DebtCon,Mgr,7.0,,3.0,111.9988549,1.0,11.0,39.87034036
1130,0,9900,83821.0,124527.0,HomeImp,Office,30.0,0.0,0.0,319.6519713,1.0,37.0,35.76942543
1131,0,10000,63218.0,76500.0,DebtCon,Office,5.0,2.0,3.0,183.6666667,3.0,30.0,
1132,1,10000,48300.0,74600.0,Other,Other,14.0,0.0,1.0,179.1,2.0,31.0,
1133,1,10000,34350.0,54146.0,DebtCon,Other,3.0,0.0,0.0,144.4228889,0.0,18.0,31.539013399999995
1134,0,10000,75976.0,91000.0,DebtCon,Other,10.5,0.0,0.0,171.4666667,5.0,22.0,
1135,0,10000,68807.0,76581.0,HomeImp,Office,14.0,0.0,0.0,237.6478941,0.0,32.0,42.33557351
1136,0,10000,,56475.0,HomeImp,Other,9.0,2.0,0.0,309.2644975,2.0,12.0,34.48718804
1138,0,10000,,49266.0,Other,Other,,,,,,,15.59729023
1139,0,10000,59828.0,72489.0,DebtCon,Other,18.0,0.0,0.0,157.2436625,1.0,11.0,31.62682193
1140,1,10000,22000.0,41250.0,HomeImp,Mgr,5.0,0.0,0.0,97.96666667,0.0,21.0,
1142,1,10000,26197.0,46600.0,HomeImp,ProfExe,9.0,0.0,0.0,165.9666667,2.0,9.0,
1143,1,10000,,25010.0,HomeImp,Self,5.0,0.0,3.0,326.1333333,4.0,17.0,
1144,1,10000,20500.0,54600.0,HomeImp,Self,15.0,0.0,0.0,160.33333330000005,2.0,11.0,
1145,1,10000,,,HomeImp,Other,,,,,,,
1146,1,10000,186000.0,225750.0,HomeImp,ProfExe,2.0,0.0,0.0,75.86666667,,5.0,
1147,1,10000,28000.0,73250.0,HomeImp,Other,2.0,0.0,0.0,28.96666667,4.0,12.0,
1148,1,10000,57238.0,101500.0,DebtCon,ProfExe,10.0,0.0,0.0,106.8333333,0.0,36.0,
1149,1,10000,31253.0,65450.0,DebtCon,Other,21.0,0.0,0.0,172.0333333,0.0,16.0,
1150,1,10000,27000.0,54300.0,HomeImp,Other,0.3,0.0,1.0,91.13333333,0.0,6.0,
1151,1,10000,53297.0,74925.0,HomeImp,Other,14.0,0.0,1.0,88.53333333,2.0,15.0,
1152,0,10000,7718.0,77750.0,DebtCon,Other,8.0,0.0,0.0,261.8,0.0,14.0,
1153,0,10000,63005.0,78500.0,DebtCon,Other,3.0,,,171.7666667,,35.0,
1155,0,10000,,42497.0,HomeImp,Mgr,6.0,,,165.43333330000004,,9.0,
1156,0,10000,32000.0,59000.0,DebtCon,Office,24.0,0.0,1.0,232.3333333,1.0,29.0,
1157,0,10000,31000.0,58240.0,DebtCon,Mgr,,,,,,,
1158,0,10000,71000.0,97875.0,HomeImp,ProfExe,8.0,0.0,0.0,165.7148936,0.0,34.0,
1159,0,10000,66000.0,89145.0,DebtCon,Office,9.0,0.0,0.0,215.0333333,3.0,29.0,
1160,0,10000,59764.0,77870.0,DebtCon,Sales,7.0,0.0,0.0,136.9,0.0,35.0,
1161,0,10000,124000.0,192000.0,HomeImp,Office,0.0,0.0,1.0,346.9666667,0.0,16.0,
1162,0,10000,80000.0,107900.0,HomeImp,ProfExe,12.0,0.0,2.0,176.5333333,0.0,28.0,
1163,0,10000,34767.0,51000.0,HomeImp,Other,23.0,0.0,1.0,121.73333329999998,0.0,23.0,
1164,0,10000,,23400.0,HomeImp,Other,28.0,0.0,0.0,206.9666667,1.0,5.0,
1165,0,10000,57068.0,72000.0,Other,Other,12.0,0.0,0.0,257.7,0.0,27.0,
1166,0,10000,22068.0,49600.0,HomeImp,Other,0.9,0.0,0.0,247.5666667,0.0,11.0,
1167,0,10000,131589.0,156000.0,HomeImp,ProfExe,5.0,0.0,1.0,419.0333333,1.0,43.0,
1168,0,10000,147234.0,175300.0,HomeImp,Office,6.0,0.0,0.0,192.7666667,1.0,56.0,
1169,0,10000,48041.0,76050.0,HomeImp,Other,3.0,0.0,2.0,185.7,0.0,13.0,
1170,0,10000,78000.0,97400.0,HomeImp,ProfExe,1.0,0.0,0.0,72.03333333,1.0,20.0,
1171,0,10000,64320.0,102375.0,DebtCon,Office,10.0,0.0,0.0,148.16666669999995,1.0,13.0,
1173,0,10000,88777.5,112014.0,DebtCon,ProfExe,13.0,0.0,0.0,182.6333333,2.0,18.0,
1178,1,10000,62000.0,80000.0,DebtCon,Other,5.0,,1.0,97.4,4.0,30.0,
1179,1,10000,41741.0,56000.0,DebtCon,Office,3.0,0.0,0.0,20.23333333,2.0,6.0,
1180,1,10000,46946.0,65000.0,HomeImp,Office,7.2,0.0,1.0,80.1,1.0,12.0,
1181,1,10000,75000.0,103600.0,HomeImp,Mgr,17.6,0.0,0.0,171.43333330000004,0.0,24.0,
1182,1,10000,59929.0,,DebtCon,Other,5.0,,,,,,
1183,1,10000,99600.0,125500.0,DebtCon,Office,8.0,0.0,0.0,80.1,3.0,21.0,
1187,1,10000,13161.0,37700.0,DebtCon,Other,,3.0,0.0,79.1,2.0,9.0,
1188,1,10000,84000.0,132965.0,DebtCon,Sales,30.0,0.0,0.0,325.6333333,1.0,24.0,
1191,1,10000,76700.0,97800.0,DebtCon,Other,25.0,,10.0,205.2333333,3.0,26.0,
1192,1,10000,59543.0,86800.0,DebtCon,Other,9.0,3.0,1.0,152.1333333,2.0,51.0,
1193,1,10000,52410.0,54500.0,Other,Mgr,1.0,9.0,4.0,132.9,4.0,29.0,
1194,1,10000,50070.0,60670.0,HomeImp,Other,5.0,2.0,0.0,15.23333333,0.0,1.0,
1195,1,10000,16288.0,48600.0,DebtCon,Other,24.0,0.0,0.0,268.8333333,1.0,16.0,
1197,1,10000,,65088.0,HomeImp,Mgr,3.5,4.0,5.0,205.0666667,2.0,39.0,
1198,1,10000,,79500.0,DebtCon,ProfExe,19.0,0.0,0.0,285.1,2.0,7.0,
1199,1,10000,,,Other,Other,15.0,2.0,2.0,108.9333333,3.0,31.0,
1200,1,10000,91000.0,110000.0,DebtCon,Other,16.0,1.0,3.0,123.76666670000002,2.0,22.0,
1201,1,10000,66399.0,78000.0,Other,ProfExe,0.9,0.0,0.0,112.6,0.0,15.0,
1202,1,10000,90700.0,123370.0,DebtCon,ProfExe,15.0,2.0,0.0,90.3,1.0,4.0,
1204,0,10000,127319.0,194992.0,HomeImp,Office,1.0,0.0,1.0,337.68997169999994,0.0,16.0,41.44750595
1206,0,10000,133879.0,157446.0,HomeImp,ProfExe,6.0,0.0,1.0,421.3628722,1.0,42.0,30.606998699999995
1207,1,10000,36000.0,68800.0,DebtCon,Other,13.0,0.0,0.0,118.6666667,6.0,15.0,
1209,0,10000,114643.0,130127.0,DebtCon,Self,5.0,0.0,1.0,160.6678931,0.0,19.0,33.92004439
1211,0,10000,41949.0,51684.0,DebtCon,Other,15.0,0.0,0.0,84.12345095,0.0,12.0,31.26731878
1212,0,10100,114590.0,215784.0,HomeImp,ProfExe,2.0,0.0,0.0,123.1691828,0.0,14.0,27.84508378
1213,0,10100,45493.0,54605.0,HomeImp,Mgr,21.0,0.0,1.0,234.5917784,0.0,18.0,36.59466404
1214,0,10100,87942.0,106000.0,DebtCon,Other,13.0,0.0,0.0,219.3852784,2.0,16.0,40.75164798
1217,1,10100,,25300.0,DebtCon,Other,,1.0,0.0,122.3,1.0,5.0,
1218,0,10100,68240.0,84067.0,DebtCon,Sales,8.0,0.0,0.0,131.4041801,0.0,35.0,28.44381048
1219,0,10100,81263.0,98536.0,DebtCon,Mgr,1.0,0.0,0.0,73.16044771,1.0,23.0,38.33125572
1220,0,10100,137299.0,200339.0,DebtCon,ProfExe,0.0,0.0,0.0,66.35759046,2.0,23.0,35.2377013
1223,1,10100,60200.0,74000.0,DebtCon,Other,4.0,,4.0,128.86666670000002,5.0,24.0,
1224,0,10100,68820.0,78830.0,DebtCon,Other,2.0,,,170.7224523,,34.0,29.20675283
1225,0,10100,73174.0,91101.0,DebtCon,Office,14.0,0.0,0.0,77.11709066,0.0,8.0,25.04259669
1226,0,10100,54873.0,73085.0,HomeImp,Other,5.0,0.0,1.0,252.2528926,1.0,16.0,38.72741729999999
1229,0,10100,55559.0,89231.0,HomeImp,Other,16.0,1.0,0.0,175.55557130000003,0.0,29.0,26.900321
1230,0,10100,126358.0,180305.0,DebtCon,Other,8.0,0.0,0.0,199.3505297,1.0,20.0,32.03362879
1231,0,10100,58446.0,71145.0,HomeImp,Other,4.0,0.0,1.0,244.6243676,1.0,15.0,38.11730639
1233,0,10100,55738.0,73266.0,DebtCon,Office,5.0,0.0,0.0,85.63523503,1.0,14.0,24.53432507
1234,0,10100,93085.0,110069.0,DebtCon,Other,13.0,0.0,0.0,206.799179,3.0,16.0,40.56989706
1235,0,10100,154005.0,175684.0,HomeImp,Office,4.0,0.0,0.0,189.3663073,0.0,56.0,33.97122188
1236,0,10100,,69451.0,Other,Other,,,,,,,22.51968544
1238,0,10200,9078.0,35261.0,Other,Other,,,,,,,33.6664545
1239,0,10200,102281.0,114277.0,Other,Office,15.0,0.0,0.0,263.2869775,0.0,16.0,36.82778595
1240,0,10200,70882.0,98154.0,DebtCon,Other,16.0,,,153.1181363,3.0,15.0,25.1199559
1241,1,10200,69116.0,105228.0,HomeImp,ProfExe,12.0,0.0,8.0,122.8439512,0.0,36.0,36.12288591
1242,0,10200,82630.0,99250.0,DebtCon,Other,1.0,0.0,0.0,107.5285598,1.0,32.0,40.28097487
1243,0,10200,55539.0,65357.0,DebtCon,Mgr,5.0,0.0,0.0,190.9459308,1.0,17.0,28.64082373
1244,0,10200,51108.0,68673.0,DebtCon,Mgr,6.0,,,116.6793672,,23.0,42.77564391
1247,1,10200,52310.0,74117.0,DebtCon,Other,13.0,0.0,3.0,118.6957855,2.0,23.0,
1248,0,10200,77571.0,102732.0,HomeImp,ProfExe,6.0,0.0,0.0,100.6296635,0.0,34.0,37.36151357
1249,0,10200,60180.0,72370.0,DebtCon,Mgr,5.0,,,125.2948667,,23.0,42.50461354
1250,0,10200,71111.0,80385.0,DebtCon,Office,4.0,1.0,2.0,170.2818826,2.0,29.0,38.62337208
1251,0,10200,54900.0,79000.0,DebtCon,Office,14.0,0.0,0.0,113.6333333,0.0,24.0,
1252,0,10200,8907.0,59814.0,HomeImp,Other,7.0,2.0,0.0,364.4309474,1.0,22.0,16.06424538
1253,0,10200,46140.0,56206.0,DebtCon,Other,8.0,1.0,0.0,115.7806282,1.0,25.0,22.31370515
1254,1,10200,48670.0,90444.0,HomeImp,Other,,1.0,1.0,89.35547488,,7.0,39.15104729
1256,0,10200,78628.0,92090.0,DebtCon,Other,10.0,1.0,0.0,164.31789640000005,6.0,21.0,38.72132161
1257,0,10200,38223.0,60728.0,DebtCon,Mgr,,,,,,,35.34785383
1258,0,10200,61179.0,69591.0,DebtCon,Other,18.0,0.0,0.0,148.7044776,1.0,11.0,34.47220461
1259,0,10200,34522.0,43076.0,HomeImp,Other,9.0,0.0,0.0,92.90754834,0.0,3.0,36.84535669
1261,0,10200,16322.0,86505.0,DebtCon,Other,8.0,0.0,0.0,259.1638196,0.0,14.0,21.25349814
1262,0,10200,57142.0,72664.0,DebtCon,Other,19.0,0.0,0.0,158.18580390000002,1.0,12.0,32.49748842
1263,0,10200,80969.0,100937.0,DebtCon,Other,9.0,0.0,0.0,168.7498211,4.0,21.0,39.69842981
1264,0,10200,86400.0,113698.0,HomeImp,ProfExe,11.0,0.0,1.0,181.542927,0.0,27.0,35.03165088
1266,0,10200,79257.0,105912.0,HomeImp,ProfExe,3.0,0.0,0.0,95.35537249,0.0,33.0,39.3913652
1267,0,10200,,64377.0,HomeImp,Other,,0.0,0.0,347.2450131,0.0,6.0,37.77468156
1269,1,10300,70147.0,122124.0,HomeImp,Other,1.0,0.0,0.0,58.8956859,0.0,7.0,57.99501862
1270,0,10300,54925.0,84078.0,HomeImp,Other,2.0,0.0,1.0,189.6952729,0.0,13.0,29.13369741
1271,0,10300,51787.0,86200.0,HomeImp,Other,17.0,0.0,0.0,203.7327626,0.0,16.0,34.43524605
1273,0,10300,,69085.0,HomeImp,Other,,0.0,0.0,380.2780405,0.0,7.0,36.73982022
1274,0,10300,46609.0,63812.0,DebtCon,Other,1.0,0.0,0.0,184.7884163,2.0,13.0,29.14003137
1275,0,10300,58572.0,75946.0,DebtCon,Office,5.0,0.0,0.0,85.01005286,2.0,14.0,27.76943894
1276,0,10300,,50548.0,HomeImp,Mgr,5.0,,,165.5531992,,9.0,23.88633081
1277,0,10300,50714.0,56088.0,DebtCon,Office,1.0,0.0,0.0,163.08914819999995,1.0,21.0,37.97305537
1279,0,10300,74624.0,96697.0,DebtCon,Office,7.0,0.0,0.0,217.2353212,3.0,28.0,41.51130079
1280,0,10300,75483.0,99345.0,DebtCon,ProfExe,3.0,0.0,0.0,133.7905101,0.0,25.0,34.88723609
1283,0,10300,59340.0,84708.0,HomeImp,Other,13.0,0.0,0.0,222.3648894,1.0,36.0,34.92598425
1285,0,10300,56127.0,72294.0,HomeImp,Other,28.0,1.0,3.0,184.3457508,0.0,24.0,34.63423561
1286,0,10300,65876.0,80064.0,DebtCon,Other,3.0,0.0,0.0,220.8259789,0.0,15.0,30.633131
1287,0,10300,57902.0,74355.0,HomeImp,Other,4.0,0.0,0.0,243.6309162,1.0,16.0,36.57444189
1288,1,10300,39893.0,55000.0,DebtCon,Other,1.5,0.0,1.0,99.43333333,2.0,32.0,
1290,0,10300,44941.0,60694.0,DebtCon,Other,2.0,0.0,0.0,85.68120512,0.0,20.0,39.53639781
1291,0,10400,63505.0,75811.0,DebtCon,Other,3.0,0.0,0.0,182.0920717,2.0,17.0,33.69078564
1292,0,10400,66044.0,83531.0,HomeImp,Office,12.0,0.0,0.0,241.51415319999995,0.0,31.0,45.56984265
1293,0,10400,62442.0,73197.0,DebtCon,ProfExe,8.0,0.0,0.0,47.61067763,1.0,24.0,38.88482776
1294,0,10400,63626.0,79477.0,Other,Other,12.0,0.0,0.0,260.7972622,0.0,27.0,27.94286603
1295,0,10400,56610.0,86831.0,HomeImp,Other,19.0,0.0,0.0,190.0848295,0.0,28.0,24.60265855
1296,0,10400,21235.0,40116.0,DebtCon,Other,3.0,,,,,,36.90541431
1297,0,10400,64904.0,76767.0,DebtCon,Office,11.0,0.0,0.0,245.0180119,4.0,37.0,41.42384414
1299,0,10400,37233.0,52320.0,DebtCon,Other,15.0,0.0,0.0,88.67732863,0.0,11.0,31.05643679
1300,0,10400,57816.0,82047.0,HomeImp,Other,3.0,0.0,1.0,176.6568946,0.0,12.0,30.67420529
1301,1,10400,51200.0,76125.0,DebtCon,Other,12.0,0.0,0.0,132.36666670000002,0.0,16.0,
1302,0,10400,39821.0,54040.0,HomeImp,Mgr,21.0,1.0,0.0,231.6054114,1.0,18.0,36.43973673
1303,0,10400,78320.0,100017.0,DebtCon,Other,10.0,0.0,0.0,167.4225397,4.0,21.0,41.97487828
1304,1,10400,42714.0,72322.0,DebtCon,Other,12.0,0.0,0.0,105.0748016,6.0,15.0,41.26235347
1305,0,10400,45710.0,55299.0,DebtCon,Office,0.0,0.0,0.0,166.37415019999997,0.0,20.0,34.53641174
1307,0,10500,,53907.0,HomeImp,Other,10.0,0.0,0.0,308.2132622,2.0,13.0,34.40894842
1308,0,10500,60145.0,63268.0,HomeImp,Other,4.0,0.0,0.0,122.4960779,0.0,34.0,36.73687075
1309,0,10500,64295.0,73594.0,DebtCon,Other,19.0,0.0,0.0,157.2465503,0.0,11.0,33.55631225
1311,0,10500,64331.0,65040.0,HomeImp,Other,4.0,0.0,0.0,66.54105782,1.0,20.0,42.33212434
1313,0,10500,13694.0,87580.0,DebtCon,Other,8.0,0.0,0.0,258.5549278,0.0,14.0,20.26019805
1314,0,10500,26000.0,39000.0,DebtCon,Other,9.0,,1.0,152.2333333,7.0,29.0,
1315,0,10500,88829.0,114962.0,DebtCon,Other,13.0,0.0,0.0,206.212228,3.0,15.0,37.86494621
1318,1,10500,57880.0,66802.0,DebtCon,Other,2.0,0.0,0.0,94.59842526,8.0,21.0,45.46476584
1319,0,10500,63130.0,71387.0,DebtCon,Other,3.0,0.0,2.0,305.556928,0.0,10.0,32.177916700000004
1321,1,10500,,18600.0,HomeImp,Other,24.0,,,,,,
1322,0,10500,74000.0,89000.0,DebtCon,Mgr,6.0,0.0,0.0,138.0333333,2.0,27.0,
1324,0,10500,30922.0,57682.0,Other,Other,30.0,0.0,0.0,241.4604126,0.0,19.0,23.23703502
1328,0,10500,76729.0,102287.0,HomeImp,ProfExe,5.0,0.0,0.0,89.06269877,1.0,33.0,38.44765886
1329,0,10500,74814.0,98132.0,HomeImp,ProfExe,8.0,0.0,0.0,164.33089809999996,0.0,34.0,32.3751491
1330,1,10500,55267.0,65160.0,DebtCon,Other,1.0,0.0,0.0,108.2754232,8.0,22.0,47.07928537
1331,0,10500,47483.0,53877.0,DebtCon,Other,9.0,0.0,0.0,117.0523947,0.0,26.0,21.44628171
1332,0,10500,34044.0,55784.0,DebtCon,Other,10.0,0.0,0.0,245.1308598,1.0,32.0,36.35032943
1333,0,10500,12630.0,32220.0,Other,Other,,,,,,,34.34585989
1334,0,10500,27180.0,86978.0,HomeImp,ProfExe,22.0,0.0,0.0,230.7211544,0.0,10.0,25.75301023
1335,0,10600,47701.0,66500.0,DebtCon,Other,10.0,0.0,0.0,103.0142897,0.0,23.0,37.3100061
1336,0,10600,37742.0,64334.0,DebtCon,Mgr,,,,,,,37.54125788
1337,0,10600,80386.0,106526.0,HomeImp,ProfExe,1.0,0.0,0.0,64.06673554,1.0,19.0,34.10469706
1339,0,10600,82894.0,124359.0,HomeImp,Other,7.0,,,,,,40.32588532
1340,0,10600,54344.0,92742.0,HomeImp,Other,19.0,0.0,0.0,171.205079,0.0,28.0,24.55320617
1342,1,10600,61294.0,82646.0,DebtCon,ProfExe,5.0,0.0,4.0,87.85916929,2.0,13.0,36.39514815
1343,0,10600,46589.0,64559.0,HomeImp,Other,8.0,0.0,0.0,85.23087649,2.0,33.0,40.45139254
1344,0,10600,28264.0,86546.0,HomeImp,ProfExe,20.0,0.0,0.0,244.140509,0.0,11.0,24.20235008
1345,0,10600,44696.0,57686.0,DebtCon,Office,0.0,0.0,0.0,170.34097409999995,0.0,20.0,37.79255503
1346,0,10600,61513.0,73143.0,DebtCon,ProfExe,2.0,0.0,0.0,164.5676555,2.0,34.0,43.20495313
1347,0,10600,82365.0,100272.0,DebtCon,ProfExe,3.0,1.0,0.0,122.4835943,0.0,26.0,33.65164695
1348,0,10600,81151.0,200459.0,HomeImp,Self,14.0,0.0,0.0,9.53414271,,7.0,21.22321399
1349,0,10600,62909.0,81411.0,HomeImp,Other,15.0,0.0,0.0,238.3144708,1.0,35.0,34.68038165
1351,1,10600,22000.0,35200.0,DebtCon,Mgr,13.0,0.0,0.0,90.33333333,5.0,14.0,
1352,0,10600,56814.0,66692.0,DebtCon,Mgr,10.0,0.0,0.0,107.37405520000002,1.0,18.0,32.62568704
1353,0,10600,136820.0,201820.0,DebtCon,ProfExe,2.0,0.0,0.0,68.35305606,1.0,22.0,38.0722099
1354,0,10600,50662.0,62491.0,DebtCon,Other,0.0,0.0,0.0,197.709267,1.0,13.0,26.25188835
1355,0,10600,43676.0,61576.0,DebtCon,Other,6.0,0.0,0.0,84.83912605,1.0,10.0,30.8681375
1356,0,10600,66590.0,77465.0,HomeImp,Other,1.0,1.0,0.0,110.7716232,0.0,6.0,39.73578526
1358,0,10600,63245.0,82041.0,DebtCon,Office,3.0,1.0,3.0,184.5725782,3.0,29.0,38.21903431
1359,0,10600,73844.0,107640.0,HomeImp,ProfExe,3.0,0.0,0.0,92.97949051,0.0,34.0,37.31928931
1361,0,10600,80397.0,203341.0,HomeImp,Self,14.0,0.0,0.0,11.96373328,,7.0,18.73208974
1362,0,10600,83217.0,101359.0,DebtCon,Mgr,1.0,0.0,0.0,54.74662201,2.0,24.0,40.76038718
1363,0,10600,27666.0,56218.0,HomeImp,Other,3.0,0.0,0.0,249.8511899,0.0,10.0,39.52832634
1365,0,10600,48018.0,68963.0,DebtCon,Mgr,2.0,0.0,0.0,186.7575926,1.0,16.0,30.65574434
1366,0,10600,56352.0,75277.0,DebtCon,Office,5.0,0.0,0.0,98.37727819,2.0,15.0,26.24239431
1367,0,10600,72022.0,82238.0,DebtCon,Office,5.0,1.0,2.0,181.7689404,3.0,30.0,39.59414827
1370,0,10700,56197.0,79272.0,HomeImp,Other,18.0,0.0,0.0,218.9816622,1.0,16.0,34.01535961
1372,0,10700,48322.0,64383.0,DebtCon,Other,0.0,1.0,0.0,185.2567347,2.0,12.0,28.03080155
1373,0,10700,83650.0,203720.0,HomeImp,Self,11.0,0.0,0.0,13.58869396,,8.0,19.58771055
1374,0,10700,124330.0,176350.0,DebtCon,Other,8.0,0.0,0.0,222.6343393,1.0,19.0,33.96477734
1375,0,10700,55341.0,78062.0,HomeImp,Other,3.0,0.0,1.0,192.5968546,0.0,12.0,28.82864931
1376,1,10700,55043.0,68609.0,DebtCon,Other,2.0,0.0,0.0,46.27217596,1.0,17.0,25.44884453
1377,0,10700,73996.0,92766.0,DebtCon,Office,15.0,0.0,1.0,102.1474286,0.0,9.0,25.3840627
1378,0,10700,59588.0,69166.0,HomeImp,Other,6.0,0.0,0.0,133.90650520000003,0.0,17.0,36.18085758
1379,0,10700,49573.0,68125.0,DebtCon,Other,2.0,0.0,0.0,223.2,0.0,10.0,
1380,1,10700,122000.0,148000.0,DebtCon,ProfExe,0.7,0.0,0.0,165.33333330000005,7.0,29.0,
1381,1,10700,34000.0,49756.0,HomeImp,Other,0.9,1.0,0.0,230.3,8.0,8.0,
1382,0,10700,67523.0,85560.0,DebtCon,Sales,5.0,0.0,0.0,126.84293490000002,0.0,35.0,26.00166533
1383,1,10700,41144.0,59375.0,DebtCon,Other,2.0,0.0,0.0,73.6,1.0,18.0,
1384,0,10700,50210.0,64838.0,HomeImp,Other,9.0,0.0,0.0,95.03916828,2.0,34.0,40.39623344
1385,0,10700,54091.0,67661.0,HomeImp,Other,27.0,0.0,2.0,188.5339891,0.0,24.0,38.58937235
1386,0,10700,147477.0,181050.0,HomeImp,Office,6.0,0.0,0.0,190.0210849,1.0,55.0,34.69816239
1387,0,10700,115118.0,124198.0,DebtCon,Self,6.0,1.0,0.0,174.3418233,0.0,19.0,31.75799058
1388,0,10700,110789.0,126781.0,DebtCon,Self,6.0,0.0,1.0,178.6374675,0.0,19.0,31.88893638
1389,0,10700,51224.0,70399.0,DebtCon,Mgr,5.0,,,110.67744170000002,,23.0,42.93929441
1390,0,10700,67065.0,96171.0,DebtCon,Office,9.0,0.0,0.0,205.0076003,3.0,28.0,41.58720119
1391,0,10700,29569.0,47842.0,DebtCon,Other,12.0,,1.0,144.81717460000004,7.0,28.0,36.78458201
1392,0,10800,199000.0,226000.0,HomeImp,ProfExe,11.0,0.0,0.0,236.3666667,0.0,22.0,
1393,1,10800,64305.0,107374.0,DebtCon,ProfExe,9.0,0.0,0.0,97.86132576,0.0,36.0,36.99638566
1394,0,10800,98568.0,121994.0,Other,Office,15.0,0.0,0.0,270.2651653,0.0,16.0,33.65829222
1395,0,10800,32870.0,61572.0,DebtCon,Mgr,,,,,,,38.49024696
1397,0,10800,11950.0,46780.0,HomeImp,Office,24.0,0.0,0.0,268.9,0.0,20.0,
1398,0,10800,70214.0,83882.0,DebtCon,Office,4.0,1.0,2.0,172.79930090000005,3.0,30.0,38.58882359
1399,0,10800,49254.0,80527.0,HomeImp,Other,2.0,0.0,2.0,202.5374304,0.0,13.0,29.55158314
1401,0,10800,125732.0,184667.0,DebtCon,Other,7.0,0.0,0.0,212.2234688,0.0,19.0,33.92078997
1402,0,10800,31149.0,67239.0,DebtCon,Mgr,,,,,,,35.26543738
1403,0,10800,80203.0,98731.0,DebtCon,Other,4.0,0.0,0.0,113.4251457,2.0,31.0,41.47407381
1404,0,10800,64181.0,70996.0,DebtCon,Other,4.0,0.0,0.0,171.7595791,2.0,17.0,33.22779359
1405,1,10800,57892.0,78900.0,DebtCon,ProfExe,15.0,0.0,3.0,329.1666667,1.0,14.0,
1406,0,10800,,,Other,Other,,,,,,,
1408,1,10800,52600.0,66700.0,DebtCon,ProfExe,2.0,0.0,0.0,110.5666667,5.0,26.0,
1409,0,10800,75378.0,86060.0,DebtCon,Mgr,6.0,0.0,0.0,102.6650708,0.0,23.0,30.09500969
