BAD_LOAN,AMOUNT_REQUESTED,EXIST_MORTG_DEBT,EXIST_PROPERTY_VALUE,EMPLOYED_YEARS,DEROG_REPORTS,DELINQ_CR_LINES,CR_LINES_AGE(MTS),NO_OF_RECENT_CR_LINES,NO_OF_CR_LINES,DEBT_TO_INCOME,LOAN_REASON_HomeImp,LOAN_REASON_Other,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
1.0,7500.0,126000.0,151380.0,18.0,0.0,2.0,75.66666667,1.0,13.0,36.40192023166667,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,7500.0,40936.0,50900.0,10.0,1.0,0.0,115.6,1.0,26.0,30.274013174999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7500.0,74074.7,26850.0,20.0,0.0,0.0,185.6333333,1.0,16.0,26.656445978333334,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,7500.0,39600.0,42000.0,1.0,0.0,0.0,47.7,1.0,15.0,38.692406885000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,7500.0,42721.0,67000.0,15.0,1.0,3.0,126.76666670000002,2.0,23.0,38.20339032,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,7500.0,74074.7,102269.0,20.0,0.2,0.5,157.3284228,0.0,20.0,35.30863012333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,7500.0,12115.0,35910.0,13.0,3.0,6.0,234.9007508,0.0,24.0,24.66227667,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,7500.0,60192.0,76475.0,8.0,0.0,0.0,60.50362521,2.0,24.0,39.28051238,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,7500.0,57213.0,92458.0,28.0,0.0,0.0,243.15711919999998,1.0,16.0,23.99235335,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,7500.0,50000.0,80000.0,9.0,0.2,5.0,299.5666667,2.0,18.0,30.901973095000002,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7600.0,133475.0,203936.0,1.0,0.0,0.0,87.45287008,2.0,23.0,37.00596784,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,7600.0,77518.0,83727.0,4.0,0.2,0.5,179.2,1.2,21.3,22.65514029,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7600.0,48829.0,62357.0,3.0,0.0,1.0,92.94135782,2.0,12.0,35.67227361,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,7600.0,49926.0,58588.0,5.0,0.2,1.0,64.66010695,1.2,16.0,35.05189677,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7600.0,74074.7,40341.0,3.0,0.0,0.0,265.0204754,1.0,25.0,43.30010531,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7700.0,14776.0,32287.0,11.2,0.2,0.5,179.2,1.2,21.3,34.88046232,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,7700.0,32243.0,36369.0,12.0,0.0,0.0,180.41578669999998,0.0,13.0,21.72081838,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,7700.0,53377.0,86018.0,16.0,0.0,0.0,187.1940112,0.0,28.0,24.21765848,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7700.0,56622.0,70136.0,7.0,0.2,4.0,120.76450919999999,1.0,11.0,38.13234577,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7700.0,35100.0,45000.0,10.0,0.0,0.0,206.9666667,1.0,23.0,34.11867196833333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,7700.0,20887.0,26958.0,0.0,0.0,0.0,17.4607499,10.0,6.0,30.23350474,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,7700.0,14589.0,33100.0,3.0,0.0,7.0,122.06666670000001,0.0,22.0,28.54026902166667,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7700.0,76056.0,83643.0,22.0,0.0,0.0,353.1956285,0.0,47.0,28.54452887,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7700.0,74074.7,68131.0,1.0,0.0,0.0,56.60990629,0.0,3.0,40.49982045,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,7800.0,44000.0,57500.0,11.0,0.0,0.0,95.36666667,0.0,23.0,30.489576071666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,7800.0,74074.7,11702.0,0.0,0.0,0.0,44.62959157,2.0,7.0,21.27178537,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7800.0,58399.0,65945.0,1.0,0.0,1.0,106.6313416,2.0,18.0,37.02476444,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7800.0,42802.0,52422.0,8.0,0.2,0.5,193.08145290000002,1.2,18.0,26.49587929,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,7800.0,58364.0,66688.0,3.0,0.0,2.0,114.51215800000001,3.0,18.0,37.92927387,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7800.0,64503.0,85608.0,12.0,0.0,0.0,235.4853772,0.0,35.0,34.42324885,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7800.0,69662.0,80498.0,4.0,0.0,0.0,100.428331,0.0,14.0,42.80734195,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7800.0,45391.0,61743.0,12.0,0.0,0.0,105.08759380000001,0.0,22.0,36.70541274,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7800.0,48200.0,59000.0,23.0,0.0,0.0,274.96666669999996,3.0,29.0,28.87436199833333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7800.0,38506.0,50309.0,11.0,0.0,0.0,231.0011955,0.0,32.0,35.90611585,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7800.0,55394.0,63567.0,23.0,0.0,0.0,262.0143577,2.0,29.0,38.98393849,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7800.0,74074.7,30320.0,2.0,0.0,0.0,295.1134207,0.0,13.0,23.24567301,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7800.0,109000.0,123500.0,6.0,0.0,1.0,174.4666667,0.0,19.0,34.03577822333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,7900.0,67222.0,75189.0,4.0,0.0,0.0,95.67687269,0.0,23.0,36.97971203,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7900.0,44690.0,45841.0,10.0,0.0,0.0,185.62159230000003,0.0,22.0,32.28572409,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,7900.0,126919.0,166566.0,10.0,0.2,0.5,179.2,1.2,21.3,26.061810273333336,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7900.0,40827.0,55757.0,14.0,0.0,0.0,87.60346244,0.0,11.0,31.850563899999997,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7900.0,74074.7,31602.0,20.0,0.0,0.0,192.1211081,0.0,15.0,35.58605153,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,7900.0,74074.7,67081.0,1.0,0.0,0.0,59.08154143,0.0,4.0,41.07787822,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,7900.0,77221.0,95316.0,4.0,0.0,0.0,116.30949340000001,0.0,25.0,35.42979658,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,7900.0,42400.0,53000.0,2.0,0.0,1.0,95.36666667,0.0,20.0,31.011027170000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,7900.0,55383.0,70020.0,12.0,2.0,0.0,80.7789415,10.0,8.0,44.85897732,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7900.0,74074.7,37125.0,11.2,0.2,0.5,285.1110151000001,1.2,12.0,29.41354976,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,7900.0,78532.0,122952.0,29.0,0.0,0.0,332.6450474,1.0,37.0,35.31155263,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,7900.0,74074.7,75462.0,11.2,0.2,0.5,179.2,1.2,21.3,23.34502168,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,53000.0,65960.0,7.5,0.0,0.0,132.5666667,0.0,17.0,30.252193491666663,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,49232.0,61221.0,23.0,0.0,0.0,258.19457769999997,3.0,29.0,41.24661263,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,61565.0,87624.0,14.0,0.0,0.0,203.99713640000002,0.0,17.0,23.56256501,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8000.0,82547.0,105361.0,24.0,0.0,0.0,52.59326412,2.0,13.0,32.16092259,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8000.0,70546.0,81272.0,4.0,0.0,0.0,119.06692199999999,0.0,31.0,33.3615863,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,8000.0,177683.0,251771.0,11.2,0.0,0.0,138.51160090000002,0.0,22.0,39.73544882,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,8000.0,75690.0,96517.0,1.0,0.2,0.5,179.2,1.2,21.3,27.33615739,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,8000.0,28000.0,41950.0,2.0,0.0,0.0,103.4,1.0,20.0,36.65173840833333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,8000.0,47823.0,63000.0,5.0,0.0,0.0,53.66666667,2.0,18.0,34.83335463166666,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8000.0,61000.0,90450.0,4.0,2.0,1.0,139.8666667,0.0,9.0,30.020769573333336,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8000.0,58000.0,73750.0,22.0,0.0,4.0,221.43333330000002,1.0,20.0,34.36009843166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,8000.0,33000.0,38500.0,2.0,0.0,0.0,179.2,0.0,0.0,27.72342208666667,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8000.0,33689.3,48000.0,3.0,0.0,0.0,103.7333333,0.0,13.0,34.210923611666665,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8000.0,47306.0,68350.0,9.0,0.0,0.0,82.63333333,0.0,20.0,37.470329693333326,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,45000.0,56100.0,9.9,0.0,0.0,92.3,3.0,34.0,33.08331624,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,69341.0,86900.0,15.0,0.0,1.0,89.26666667,0.0,9.0,31.44545906,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8000.0,70917.0,83500.0,8.0,0.0,0.0,107.5,0.0,23.0,34.4266868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8000.0,74074.7,34226.0,11.2,0.2,1.0,75.36666667,1.0,10.0,32.77052980333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,78720.0,86800.0,0.1,4.0,0.0,179.2,0.0,4.0,31.93060885,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,38758.0,46466.26,21.0,1.0,1.0,229.3,1.0,18.0,31.564173909999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8000.0,79200.0,116500.0,8.0,0.2,0.5,179.2,1.2,21.3,25.99683024333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,63700.0,79754.0,3.8,0.0,0.0,208.0,0.0,16.0,33.8711451,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,41000.0,54000.0,4.0,0.0,0.0,189.7,1.0,22.0,30.699524628333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8000.0,76600.0,96000.0,2.0,0.0,0.0,73.03333333,2.0,24.0,33.92603254833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8000.0,65000.0,93600.0,16.0,0.2,0.5,140.06666669999998,4.0,16.0,43.29208942333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,49000.0,60000.0,11.0,0.0,0.0,107.53333329999998,1.0,19.0,32.16161459333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,8000.0,37871.0,102269.0,15.0,6.0,2.0,179.6333333,0.0,30.0,29.472948379999995,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,8000.0,4500.0,102269.0,1.0,3.0,2.0,102.4333333,6.0,15.0,29.191357014999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8000.0,21944.0,31352.0,0.0,1.0,1.0,33.43333333,9.0,3.0,25.42907020333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8000.0,86804.0,113000.0,7.0,1.0,3.0,145.16666669999995,1.0,20.0,34.91056894666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8000.0,36000.0,115800.0,11.2,0.0,0.0,168.2333333,3.0,30.0,32.29365373833334,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8000.0,32100.0,36739.0,4.0,0.0,0.0,79.45884505,2.0,8.0,31.27671568,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,47154.0,65458.0,2.0,0.0,0.0,99.99378983,3.0,12.0,38.8737113,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,8000.0,92487.0,113947.0,8.0,0.0,3.0,151.81738869999995,0.0,19.0,26.45752445,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,84282.0,121045.0,28.0,0.0,0.0,330.17485560000006,1.0,37.0,35.36268639,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8000.0,57361.0,71167.0,2.0,0.0,1.0,130.76703500000002,0.0,22.0,29.38198545,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8000.0,80817.0,89515.0,0.0,3.0,0.0,179.2,0.0,4.0,29.63890142,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,74074.7,49000.0,11.0,1.0,0.0,310.4,2.0,13.0,16.571623628333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,84730.0,123455.0,9.0,0.2,0.5,179.2,1.2,21.3,40.03264933,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8000.0,74074.7,68572.0,1.0,0.0,0.0,53.93513771,0.0,4.0,37.7039115,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8100.0,78508.0,200133.0,14.0,0.0,0.0,9.1,1.2,8.0,19.665031148333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,8100.0,48781.0,50434.0,5.0,0.0,0.0,75.63504768,0.0,18.0,24.54519214,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8100.0,84822.0,123854.0,31.0,0.0,0.0,340.7444307,2.0,38.0,36.20511455,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8100.0,53863.0,74705.0,0.0,0.0,0.0,66.29457039,8.0,21.0,26.04646942,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8100.0,81322.0,97823.0,3.0,0.0,0.0,118.468506,0.0,25.0,32.71677759,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8100.0,46380.0,58745.0,7.0,0.0,0.0,78.36008764,0.0,18.0,22.37534117,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8100.0,66546.0,84943.0,3.0,0.0,0.0,225.6909893,0.0,15.0,30.398005100000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8100.0,54841.0,71400.0,6.0,0.0,0.0,89.23333333,2.0,15.0,39.990864153333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8100.0,66691.0,82768.0,4.0,0.0,0.0,184.1934176,0.0,15.0,32.39650949,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8100.0,19772.0,39431.0,0.0,0.0,1.0,82.33528778,1.0,12.0,20.34246772,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8100.0,13179.0,32981.0,11.2,0.2,0.5,179.2,1.2,21.3,31.74224928,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,8100.0,74074.7,56386.0,11.0,1.0,0.0,294.6027668,2.0,12.0,32.38595617,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8100.0,28523.0,39816.0,5.0,0.0,0.0,130.6439333,0.0,16.0,37.39352642,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8100.0,28187.0,32584.0,0.0,1.0,0.0,27.04883471,10.0,7.0,29.28795683,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,10909.0,37286.0,3.0,0.0,0.0,268.2546017,0.0,12.0,22.23295281,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,74074.7,50061.0,10.0,0.0,0.0,296.9016386,1.0,13.0,33.63213652,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,101230.0,120087.0,9.0,0.2,0.5,419.2729655,1.0,49.0,40.55827149,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,62603.0,86782.0,15.0,0.0,0.0,219.5658125,0.0,18.0,24.63662135,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8200.0,117314.0,132770.0,4.0,0.0,1.0,176.3345415,0.0,19.0,34.55205243,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,8200.0,64006.0,80409.0,15.0,0.0,0.0,235.36324950000002,0.0,36.0,35.63672035,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,74074.7,49362.0,11.2,0.2,0.5,179.2,1.2,21.3,11.76969215,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,171456.0,246758.0,11.2,0.0,0.0,138.15481819999997,0.0,21.0,40.33786076,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,8200.0,72986.0,87621.0,14.0,0.0,1.0,86.54572702,0.0,9.0,24.69743042,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8200.0,172497.0,249071.0,11.2,0.0,0.0,114.9819744,0.0,21.0,41.09802515,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,8200.0,51730.0,59025.0,16.0,0.0,3.0,220.81329019999998,0.0,37.0,24.38009265,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,58536.0,66546.0,1.0,0.0,2.0,118.3973584,2.0,17.0,34.71164955,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,68013.0,77008.0,8.0,0.0,0.0,49.1469223,1.0,23.0,40.79258970000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8200.0,76268.0,89166.0,23.0,0.0,0.0,341.8553472,1.0,46.0,29.86957664,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,74074.7,38648.0,11.2,0.2,0.5,302.53018219999996,1.2,10.0,30.44537563,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,120837.0,176244.0,8.0,0.0,0.0,196.7241605,0.0,20.0,34.74574315,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,61821.0,64832.0,5.0,0.0,0.0,123.2860249,0.0,34.0,35.87534399,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,67489.0,80145.0,2.0,0.0,0.0,104.3965066,0.0,7.0,36.91231088,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8200.0,87979.0,94854.0,10.0,0.0,0.0,108.4790238,3.0,19.0,41.2706826,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8200.0,80989.0,105080.0,1.0,0.0,0.0,81.35479529999998,1.0,24.0,38.4757705,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8200.0,135929.0,200275.0,0.0,0.0,0.0,69.61717488,1.0,23.0,37.80543265,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8200.0,75870.0,97922.0,0.0,0.2,0.5,179.2,1.2,21.3,27.27636492,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8200.0,48515.0,59240.0,17.0,0.0,4.0,214.14450970000001,0.0,36.0,27.45914423,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,79751.0,125413.0,7.0,0.2,0.5,179.2,1.2,21.3,41.98555729,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8200.0,74074.7,33540.0,21.0,0.0,0.0,178.6879275,0.0,15.0,36.60169886,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,8300.0,82000.0,111000.0,6.0,2.0,2.0,214.1,2.0,12.0,32.172839395000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8300.0,57503.0,72704.0,18.0,0.0,0.0,156.5937076,0.0,11.0,33.33711876,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8300.0,14601.0,66143.0,24.0,0.0,0.0,320.23488219999996,1.0,12.0,40.01507057,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8300.0,51783.0,57839.0,3.0,0.0,0.0,96.17667314,0.0,20.0,36.21035133,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8300.0,47000.0,78320.0,18.0,0.0,0.0,195.83333330000002,1.0,17.0,28.846151761666665,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8300.0,59761.0,75081.0,17.0,0.0,0.0,147.9416425,1.0,11.0,31.95922724,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8300.0,74074.7,47244.0,6.0,0.2,0.5,179.2,1.2,21.3,17.112490725,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8300.0,178745.0,251935.0,11.2,0.0,0.0,130.7309108,0.0,22.0,42.35805988,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,8300.0,67715.0,86945.0,14.0,0.0,0.0,221.47492480000003,0.0,17.0,25.19429721,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8300.0,44783.0,63424.0,2.0,0.0,0.5,97.90083621,1.2,12.0,36.5878698,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8300.0,45842.0,50006.0,16.0,0.0,0.0,90.65307013,0.0,12.0,31.36082195,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8300.0,101150.0,115215.0,23.0,0.0,0.0,130.2563294,0.0,12.0,36.50599948,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8300.0,67839.0,76502.0,9.0,0.0,0.0,58.56017401,3.0,24.0,38.97429353,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8300.0,35343.0,51986.0,10.0,0.0,0.0,242.818967,1.0,31.0,37.96660602,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8300.0,54039.0,89301.0,18.0,0.0,0.0,173.19132240000005,0.0,28.0,26.26681575,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8300.0,71922.0,117151.0,2.0,0.0,0.0,246.9347582,1.0,37.0,18.15682662,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,8300.0,10000.0,63775.0,0.0,0.0,0.0,200.8666667,0.0,14.0,19.58562265,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8400.0,75912.0,95329.0,18.0,0.0,1.0,294.1642246,0.0,24.0,38.64180454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8400.0,39677.0,54707.0,10.0,0.0,0.0,203.2429653,1.0,23.0,31.21770976,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8400.0,53841.0,64284.0,15.0,0.0,3.0,206.35456440000002,0.0,36.0,26.05485371,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8400.0,39991.0,58511.0,10.0,0.2,0.5,176.99611169999997,1.2,19.0,24.29863608,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8400.0,82597.0,83858.0,25.0,0.0,0.0,350.56813619999997,1.0,47.0,28.91075714,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8400.0,82972.0,121796.0,7.0,0.2,0.5,179.2,1.2,21.3,41.44562357,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8400.0,17479.0,66894.0,23.0,0.0,0.0,326.3428047,1.0,13.0,40.58857607,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8400.0,62989.0,76718.0,3.0,0.0,2.0,131.4713826,0.0,22.0,29.20040034,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8400.0,41656.0,51846.0,10.0,0.2,0.5,190.01750259999997,1.2,19.0,25.76896503,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8400.0,77144.0,91532.0,19.0,0.0,1.0,311.7571824,1.0,24.0,40.91273699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8400.0,80490.0,93028.0,0.0,0.2,0.5,179.2,1.2,21.3,29.47376148,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8400.0,60995.0,78444.0,4.0,0.0,1.0,123.7385166,0.0,23.0,26.9327076,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8400.0,43900.0,55000.0,1.0,0.0,0.0,169.43333330000004,1.0,21.0,33.86777402333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8400.0,30146.0,39326.0,11.0,0.0,0.0,183.09274950000002,0.0,12.0,23.09720188,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,8400.0,84666.0,123613.0,8.0,0.2,0.5,179.2,1.2,21.3,39.65832005,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8400.0,74074.7,39106.0,11.2,0.2,1.0,80.07533919,0.0,10.0,35.68350220000001,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8400.0,35240.0,54314.0,8.0,0.0,0.0,210.58001480000001,1.0,22.0,32.57186729,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8400.0,57103.0,78079.0,0.0,0.0,0.0,56.30976479,8.0,21.0,23.52118826,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8400.0,78089.0,90660.0,9.0,0.0,0.0,118.63539469999999,0.0,22.0,27.09304112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8400.0,77916.0,93589.0,0.0,0.2,0.5,179.2,1.2,21.3,27.87387063,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,8400.0,48032.0,95213.0,5.0,1.0,4.0,326.67959049999996,0.0,30.0,38.19168174,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,8400.0,57694.0,70782.0,4.0,0.0,0.0,125.7103247,0.0,34.0,37.62278555,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8400.0,85136.0,125912.0,9.0,0.2,0.5,179.2,1.2,21.3,40.71517804,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8400.0,102894.0,117799.0,9.0,0.2,0.5,420.0981643999999,1.0,49.0,39.63319009,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,8400.0,32000.0,49000.0,12.6,0.0,3.0,41.3,2.0,18.0,37.00483929333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,8400.0,37256.0,45956.0,1.0,0.0,0.0,214.44322999999997,1.0,6.0,31.24524851,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,8500.0,83157.0,202962.0,14.0,0.0,0.0,13.68276401,1.2,8.0,21.29733923,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,8500.0,73752.0,87931.0,21.0,1.0,1.0,291.6203784,0.0,24.0,39.00314063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
